86.0272672477354,114.60133232430056,
82.59740903633057,132.42424815009036,
83.32990170491783,149.82011625813695,
86.65567949726379,167.0743744708073,
92.72455066770348,182.8673747821553,
101.51502055697853,196.7256434616771,
112.48167665974518,207.92812999782194,
126.62323520217325,212.27458670002858,
142.2952311092327,210.27160105193252,
157.0242450795888,201.45687166448675,
169.50251490907243,188.91924635708818,
179.03721696302398,173.33468673282698,
184.8191389829652,155.1738593764025,
187.1317884028933,137.37949404926596,
185.24547440668016,119.07404320264183,
172.09583606056128,105.72770469998179,
163.91759847887485,101.13648213407456,
151.81902562440473,100.61780713856773,
142.41372829285027,102.14675944318468,
94.96800205308189,101.46965005872192,
101.68084190090968,97.89878278871433,
112.97560438502184,98.53788048823574,
121.84889146196116,100.9812306618588,
100.83842588356393,113.12454197935728,
109.28584570256646,108.80135656333347,
118.88890211970701,113.7087922277735,
109.17438921336145,115.62684149870645,
109.48803525509564,112.19897206181784,
164.2381877220254,116.40863913698138,
155.09667374561622,111.19520223133875,
145.5912638933006,115.27716912677948,
154.89926103003376,118.05908054937635,
154.93480700401304,114.6109662674084,
131.62772499174156,110.65858805362838,
120.08727029277287,132.55310505235025,
115.56649468586124,140.49983917191477,
119.23163675298193,146.12459186229347,
129.2605696995389,148.2172352573392,
140.62564083489383,147.40359212906446,
145.2127604966505,142.06135147885712,
140.93131228163568,133.56985180636852,
130.18389407232632,124.91656596848111,
122.20851725606836,143.15867452094523,
136.9355135299125,143.68580360671683,
111.98621689962485,167.62608560505103,
116.88279359300223,161.4594901765727,
123.8258094222899,159.14260924656935,
128.69308622181114,160.49642031168148,
133.9220767513547,159.66798920936384,
141.34673832636653,162.85759677251968,
147.09064910428617,169.65366693432514,
142.4417701427393,175.95342455084858,
135.98337793957103,180.01119481332722,
127.71954215027115,180.76512462149654,
119.96721963308082,179.03585669971798,
114.99417269096004,174.28024651787246,
119.71648369056041,171.86547202831855,
128.1397449276496,174.06203330818624,
137.3903277486892,172.90512816424734,
137.83926159662926,165.31553431610433,
128.6414098422531,164.55950660088462,
120.05356118197442,164.3274119306067,
128.94084744202632,138.6582034024263,
104.23959753092723,109.94626245187305,
114.832501653598,110.1757457025343,
114.16055095229794,114.97877597842883,
104.46193034233858,114.7344190089529,
160.4621670338221,112.84370208337506,
149.55926667973574,112.12099561686435,
149.9770308750301,116.90194386443403,
159.91095586256307,117.69629598269876,
